event_name,event_date,event_location,event_details_url,weight_class,fight_stats_page_url,header_fighter_a_name,header_fighter_a_nickname,header_fighter_a_outcome,header_fighter_b_name,header_fighter_b_nickname,header_fighter_b_outcome,header_winner_name,header_round_detailed,header_time_detailed,header_time_format_detailed,header_referee_detailed,header_finish_details_detailed,fighter_a_per_round_totals_json,fighter_a_per_round_sig_strikes_json,fighter_a_kd,fighter_a_sig_str_landed,fighter_a_sig_str_attempted,fighter_a_sig_str_pct,fighter_a_total_str_landed,fighter_a_total_str_attempted,fighter_a_td_landed,fighter_a_td_attempted,fighter_a_td_pct,fighter_a_sub_att,fighter_a_rev,fighter_a_ctrl_time_seconds,fighter_a_sig_strikes_head_landed,fighter_a_sig_strikes_head_attempted,fighter_a_sig_strikes_body_landed,fighter_a_sig_strikes_body_attempted,fighter_a_sig_strikes_leg_landed,fighter_a_sig_strikes_leg_attempted,fighter_a_sig_strikes_distance_landed,fighter_a_sig_strikes_distance_attempted,fighter_a_sig_strikes_clinch_landed,fighter_a_sig_strikes_clinch_attempted,fighter_a_sig_strikes_ground_landed,fighter_a_sig_strikes_ground_attempted,fighter_b_per_round_totals_json,fighter_b_per_round_sig_strikes_json,fighter_b_kd,fighter_b_sig_str_landed,fighter_b_sig_str_attempted,fighter_b_sig_str_pct,fighter_b_total_str_landed,fighter_b_total_str_attempted,fighter_b_td_landed,fighter_b_td_attempted,fighter_b_td_pct,fighter_b_sub_att,fighter_b_rev,fighter_b_ctrl_time_seconds,fighter_b_sig_strikes_head_landed,fighter_b_sig_strikes_head_attempted,fighter_b_sig_strikes_body_landed,fighter_b_sig_strikes_body_attempted,fighter_b_sig_strikes_leg_landed,fighter_b_sig_strikes_leg_attempted,fighter_b_sig_strikes_distance_landed,fighter_b_sig_strikes_distance_attempted,fighter_b_sig_strikes_clinch_landed,fighter_b_sig_strikes_clinch_attempted,fighter_b_sig_strikes_ground_landed,fighter_b_sig_strikes_ground_attempted,event_date_iso,FightID_generated
UFC Fight Night: Henderson vs Khabilov,"June 07, 2014","Albuquerque, New Mexico, USA",http://ufcstats.com/event-details/1fcfc3709fe58151,Bantamweight,http://ufcstats.com/fight-details/6eee347f75f223f0,Yaotzin Meza,,L,Sergio Pettis,,W,Sergio Pettis,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,[],[],0,43,114,0.37,46,121,1,6,0.16,0,0,81,27,91,6,12,10,11,41,110,0,1,2,3,[],[],0,54,161,0.33,60,168,0,0,0.0,0,0,4,28,120,10,22,16,19,53,159,1,2,0,0,2014-06-07T00:00:00,6eee347f75f223f0
UFC Fight Night: Henderson vs Khabilov,"June 07, 2014","Albuquerque, New Mexico, USA",http://ufcstats.com/event-details/1fcfc3709fe58151,Welterweight,http://ufcstats.com/fight-details/6597b770486021b8,Bobby Voelker,"""Vicious""",L,Lance Benoist,,W,Lance Benoist,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,[],[],0,37,94,0.39,74,138,0,1,0.0,0,2,137,19,71,12,16,6,7,26,77,10,13,1,4,[],[],0,56,102,0.54,81,134,2,7,0.28,0,0,423,43,86,12,15,1,1,32,74,7,9,17,19,2014-06-07T00:00:00,6597b770486021b8
UFC Fight Night: Henderson vs Khabilov,"June 07, 2014","Albuquerque, New Mexico, USA",http://ufcstats.com/event-details/1fcfc3709fe58151,Flyweight,http://ufcstats.com/fight-details/d02ac0447fb2a7a0,Scott Jorgensen,"""Young Guns""",W,Danny Martinez,"""The Gremlin""",L,Scott Jorgensen,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,[],[],0,40,97,0.41,82,152,10,15,0.66,0,0,438,29,82,10,14,1,1,16,65,18,24,6,8,[],[],1,47,143,0.32,48,144,0,2,0.0,0,0,72,36,125,8,15,3,3,30,113,15,26,2,4,2014-06-07T00:00:00,d02ac0447fb2a7a0
UFC Fight Night: Henderson vs Khabilov,"June 07, 2014","Albuquerque, New Mexico, USA",http://ufcstats.com/event-details/1fcfc3709fe58151,Lightweight,http://ufcstats.com/fight-details/5eb07bffdc8b7acf,Jon Tuck,"""Super Saiyan""",W,Jake Lindsey,"""The Librarian""",L,Jon Tuck,3,2:47,3 Rnd (5-5-5),Raul Porrata,"Kick to Body From Back Control
      Verbal Submission",[],[],0,46,83,0.55,86,126,3,5,0.6,0,0,384,28,63,15,16,3,4,19,48,11,13,16,22,[],[],0,49,75,0.65,117,144,0,2,0.0,0,0,148,16,35,26,30,7,10,25,45,24,29,0,1,2014-06-07T00:00:00,5eb07bffdc8b7acf
UFC Fight Night: Henderson vs Khabilov,"June 07, 2014","Albuquerque, New Mexico, USA",http://ufcstats.com/event-details/1fcfc3709fe58151,Light Heavyweight,http://ufcstats.com/fight-details/0c2a634606639d71,Patrick Cummins,"""Durkin""",W,Roger Narvaez,"""Silverback""",L,Patrick Cummins,2,2:28,3 Rnd (5-5-5),Raul Porrata,Punches to Head On Ground,[],[],0,32,55,0.58,49,73,3,5,0.6,1,0,235,29,51,2,3,1,1,5,16,2,3,25,36,[],[],0,3,22,0.13,4,23,0,0,0.0,0,0,0,3,21,0,0,0,1,3,22,0,0,0,0,2014-06-07T00:00:00,0c2a634606639d71
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Middleweight,http://ufcstats.com/fight-details/5d7c91acbcddda2f,Mark Munoz,"""The Filipino Wrecking Machine""",L,Gegard Mousasi,,W,Gegard Mousasi,1,3:57,5 Rnd (5-5-5-5-5),Marc Goddard,Rear Naked Choke,[],[],0,3,9,0.33,3,9,0,6,0.0,0,0,12,2,8,0,0,1,1,3,9,0,0,0,0,[],[],0,18,29,0.62,30,47,0,0,0.0,2,0,92,13,24,2,2,3,3,7,11,2,2,9,16,2014-05-31T00:00:00,5d7c91acbcddda2f
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Middleweight,http://ufcstats.com/fight-details/0ecbb881c74a63f5,Francis Carmont,"""Limitless""",L,CB Dollaway,"""The Doberman""",W,CB Dollaway,3,5:00,3 Rnd (5-5-5),Leon Roberts,,[],[],0,29,86,0.33,41,100,1,4,0.25,1,0,86,18,68,6,13,5,5,28,83,1,3,0,0,[],[],1,44,79,0.55,64,109,3,4,0.75,0,1,373,22,49,9,16,13,14,29,60,10,10,5,9,2014-05-31T00:00:00,0ecbb881c74a63f5
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Middleweight,http://ufcstats.com/fight-details/3618e0e165190576,Luke Barnatt,"""The Bigslow""",L,Sean Strickland,,W,Sean Strickland,3,5:00,3 Rnd (5-5-5),Grant Waterman,,[],[],0,44,187,0.23,44,187,0,1,0.0,0,0,30,23,133,14,33,7,21,43,182,1,3,0,2,[],[],0,48,161,0.29,49,166,1,3,0.33,0,0,41,35,135,1,5,12,21,45,154,2,3,1,4,2014-05-31T00:00:00,3618e0e165190576
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Featherweight,http://ufcstats.com/fight-details/0b1af005a5f25561,Tom Niinimaki,"""Stoneface""",L,Niklas Backstrom,,W,Niklas Backstrom,1,4:15,3 Rnd (5-5-5),Leon Roberts,Rear Naked Choke,[],[],0,7,11,0.63,11,16,2,7,0.28,0,0,168,4,8,3,3,0,0,2,6,3,3,2,2,[],[],0,5,12,0.41,6,13,0,0,0.0,2,0,39,3,8,1,3,1,1,2,6,1,2,2,4,2014-05-31T00:00:00,0b1af005a5f25561
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Lightweight,http://ufcstats.com/fight-details/042fee3d05e105fa,Nick Hein,"""Sergeant""",W,Drew Dober,,L,Nick Hein,3,5:00,3 Rnd (5-5-5),Marc Goddard,,[],[],0,50,105,0.47,87,148,2,6,0.33,0,0,255,42,96,6,7,2,2,49,103,1,2,0,0,[],[],0,49,127,0.38,97,178,0,4,0.0,0,0,179,31,100,9,15,9,12,37,115,7,7,5,5,2014-05-31T00:00:00,042fee3d05e105fa
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Middleweight,http://ufcstats.com/fight-details/5b6405eeb6757637,Magnus Cedenblad,"""Jycken""",W,Krzysztof Jotko,,L,Magnus Cedenblad,2,4:59,3 Rnd (5-5-5),Wolf Menninger,Guillotine Choke After Drop to Guard,[],[],0,17,31,0.54,58,83,3,5,0.6,1,1,387,6,17,8,11,3,3,8,20,7,8,2,3,[],[],0,15,25,0.6,63,77,0,2,0.0,0,1,116,10,20,3,3,2,2,10,20,5,5,0,0,2014-05-31T00:00:00,5b6405eeb6757637
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Bantamweight,http://ufcstats.com/fight-details/2133f8798f089140,Vaughan Lee,,L,Iuri Alcantara,"""Marajo""",W,Iuri Alcantara,1,0:25,3 Rnd (5-5-5),Grant Waterman,Punch to Head In Clinch,[],[],0,4,4,1.0,4,4,0,0,0.0,0,0,0,3,3,1,1,0,0,4,4,0,0,0,0,[],[],1,5,10,0.5,5,10,0,0,0.0,0,0,3,4,8,1,1,0,1,2,6,0,0,3,4,2014-05-31T00:00:00,2133f8798f089140
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Welterweight,http://ufcstats.com/fight-details/e886e22d31bc96c1,Peter Sobotta,,W,Pawel Pawlak,,L,Peter Sobotta,3,5:00,3 Rnd (5-5-5),Leon Roberts,,[],[],0,47,101,0.46,121,180,3,5,0.6,0,0,478,18,69,15,18,14,14,38,92,1,1,8,8,[],[],0,21,84,0.25,65,128,0,0,0.0,0,0,0,11,69,2,5,8,10,21,84,0,0,0,0,2014-05-31T00:00:00,e886e22d31bc96c1
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Featherweight,http://ufcstats.com/fight-details/47bdfab3cdcdddfd,Andy Ogle,"""The Little Axe""",L,Maximo Blanco,"""Maxi""",W,Maximo Blanco,3,5:00,3 Rnd (5-5-5),Wolf Menninger,,[],[],0,44,116,0.37,78,150,1,5,0.2,0,0,345,23,85,15,24,6,7,40,112,1,1,3,3,[],[],1,60,117,0.51,117,184,1,2,0.5,0,2,147,47,102,7,9,6,6,54,111,5,5,1,1,2014-05-31T00:00:00,47bdfab3cdcdddfd
UFC Fight Night: Munoz vs Mousasi,"May 31, 2014","Berlin, Germany",http://ufcstats.com/event-details/b757c73f443d4fca,Heavyweight,http://ufcstats.com/fight-details/2baa02e0df86b566,Viktor Pesta,,L,Ruslan Magomedov,"""Leopard""",W,Ruslan Magomedov,3,5:00,3 Rnd (5-5-5),Marc Goddard,,[],[],0,26,84,0.3,46,120,1,9,0.11,0,0,190,20,77,6,7,0,0,14,65,7,11,5,8,[],[],0,47,117,0.4,51,121,0,0,0.0,0,0,5,36,103,5,6,6,8,45,114,1,2,1,1,2014-05-31T00:00:00,2baa02e0df86b566
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Light Heavyweight,http://ufcstats.com/fight-details/e332aec001b34f50,Jon Jones,"""Bones""",W,Glover Teixeira,,L,Jon Jones,5,5:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,,[],[],0,138,236,0.58,158,256,3,6,0.5,2,0,351,88,179,25,28,25,29,99,182,37,49,2,5,[],[],0,53,192,0.27,65,204,0,5,0.0,0,0,0,34,154,19,38,0,0,30,135,23,57,0,0,2014-04-26T00:00:00,e332aec001b34f50
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Light Heavyweight,http://ufcstats.com/fight-details/9a1d57966d8a17a4,Phil Davis,"""Mr. Wonderful""",L,Anthony Johnson,"""Rumble""",W,Anthony Johnson,3,5:00,3 Rnd (5-5-5),Herb Dean,,[],[],0,21,127,0.16,27,133,0,8,0.0,0,0,32,9,95,6,24,6,8,16,121,3,4,2,2,[],[],0,45,132,0.34,47,134,0,1,0.0,0,0,15,31,113,6,11,8,8,39,121,3,6,3,5,2014-04-26T00:00:00,9a1d57966d8a17a4
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Middleweight,http://ufcstats.com/fight-details/9b10db4499b211b7,Luke Rockhold,,W,Tim Boetsch,"""The Barbarian""",L,Luke Rockhold,1,2:08,3 Rnd (5-5-5),Mario Yamasaki,Kimura On Ground,[],[],0,4,4,1.0,9,9,0,0,0.0,2,0,95,0,0,4,4,0,0,1,1,0,0,3,3,[],[],0,1,2,0.5,1,2,0,1,0.0,0,0,4,0,0,0,1,1,1,1,2,0,0,0,0,2014-04-26T00:00:00,9b10db4499b211b7
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Lightweight,http://ufcstats.com/fight-details/484cf23d5110ca04,Jim Miller,"""A-10""",W,Yancy Medeiros,,L,Jim Miller,1,3:18,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke After Drop to Half Guard,[],[],0,5,19,0.26,6,20,0,1,0.0,1,0,29,2,14,1,2,2,3,4,17,1,2,0,0,[],[],0,9,27,0.33,9,27,0,0,0.0,0,0,24,7,19,2,7,0,1,8,26,1,1,0,0,2014-04-26T00:00:00,484cf23d5110ca04
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Featherweight,http://ufcstats.com/fight-details/5b0cc074c657ebd4,Max Holloway,"""Blessed""",W,Andre Fili,"""Touchy""",L,Max Holloway,3,3:39,3 Rnd (5-5-5),Kevin Mulhall,Guillotine Choke After Drop to Half Guard,[],[],0,47,149,0.31,57,161,0,0,0.0,2,0,0,31,122,15,24,1,3,30,121,17,28,0,0,[],[],0,44,139,0.31,46,141,3,12,0.25,0,0,192,18,99,9,21,17,19,40,129,4,10,0,0,2014-04-26T00:00:00,5b0cc074c657ebd4
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Flyweight,http://ufcstats.com/fight-details/553a788a44b8e794,Joseph Benavidez,,W,Tim Elliott,,L,Joseph Benavidez,1,4:08,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke From Mount,[],[],0,9,23,0.39,14,28,0,0,0.0,1,1,93,4,16,4,6,1,1,9,22,0,1,0,0,[],[],0,16,21,0.76,27,35,3,3,1.0,0,0,76,10,15,3,3,3,3,13,17,3,4,0,0,2014-04-26T00:00:00,553a788a44b8e794
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Lightweight,http://ufcstats.com/fight-details/23861a2085ea34a3,Takanori Gomi,"""The Fireball Kid""",W,Isaac Vallie-Flagg,,L,Takanori Gomi,3,5:00,3 Rnd (5-5-5),Herb Dean,,[],[],0,130,240,0.54,153,263,0,0,0.0,0,1,232,88,185,34,45,8,10,119,229,11,11,0,0,[],[],0,107,217,0.49,211,322,1,2,0.5,0,0,71,61,161,31,39,15,17,96,204,8,10,3,3,2014-04-26T00:00:00,23861a2085ea34a3
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Women's Bantamweight,http://ufcstats.com/fight-details/c3455ba522bb37eb,Jessamyn Duke,"""The Gun""",L,Bethe Correia,"""Pitbull""",W,Bethe Correia,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,[],[],0,54,130,0.41,70,148,1,6,0.16,0,0,12,36,108,16,20,2,2,43,116,11,14,0,0,[],[],0,91,186,0.48,118,216,0,0,0.0,0,2,209,50,128,14,25,27,33,88,182,3,4,0,0,2014-04-26T00:00:00,c3455ba522bb37eb
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Lightweight,http://ufcstats.com/fight-details/e4fcad8261083dbf,Danny Castillo,"""Last Call""",W,Charlie Brenneman,"""The Spaniard""",L,Danny Castillo,2,0:21,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,[],[],1,16,21,0.76,20,25,0,3,0.0,0,1,58,3,6,3,4,10,11,8,13,8,8,0,0,[],[],0,13,21,0.61,35,44,2,4,0.5,0,0,130,3,11,8,8,2,2,5,12,1,2,7,7,2014-04-26T00:00:00,e4fcad8261083dbf
UFC 172: Jones vs Teixeira,"April 26, 2014","Baltimore, Maryland, USA",http://ufcstats.com/event-details/4f2fcbefb668689d,Bantamweight,http://ufcstats.com/fight-details/82f00e723ed5f6ea,Chris Beal,"""Real Deal""",W,Patrick Williams,"""The Animal""",L,Chris Beal,2,1:51,3 Rnd (5-5-5),Herb Dean,Flying Knee Head,[],[],1,19,49,0.38,19,50,0,0,0.0,0,0,4,16,45,2,3,1,1,8,30,11,19,0,0,[],[],0,14,35,0.4,15,37,2,3,0.66,0,0,36,6,20,2,6,6,9,11,28,3,6,0,1,2014-04-26T00:00:00,82f00e723ed5f6ea
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Heavyweight,http://ufcstats.com/fight-details/09f9849d363433a7,Stipe Miocic,,W,Fabio Maldonado,"""Caipira de Aco""",L,Stipe Miocic,1,0:35,5 Rnd (5-5-5-5-5),Mario Yamasaki,Punch to Head At Distance,[],[],1,8,14,0.57,11,18,0,0,0.0,0,0,4,6,12,0,0,2,2,5,10,0,0,3,4,[],[],0,2,8,0.25,2,8,0,0,0.0,0,0,0,2,7,0,1,0,0,2,8,0,0,0,0,2014-05-31T00:00:00,09f9849d363433a7
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Heavyweight,http://ufcstats.com/fight-details/c16454a3205506c6,Vitor Miranda,"""Lex Luthor""",L,Antonio Carlos Junior,"""Cara de Sapato""",W,Antonio Carlos Junior,3,5:00,3 Rnd (5-5-5),Herb Dean,,[],[],0,21,47,0.44,103,136,0,1,0.0,0,0,120,4,15,4,11,13,21,15,41,0,0,6,6,[],[],0,19,70,0.27,33,85,5,6,0.83,1,0,511,12,61,3,4,4,5,9,48,5,7,5,15,2014-05-31T00:00:00,c16454a3205506c6
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Middleweight,http://ufcstats.com/fight-details/bd0497a410822291,Marcio Alexandre Junior,"""Lyoto""",L,Warlley Alves,,W,Warlley Alves,3,0:25,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke After Drop to Guard,[],[],0,8,21,0.38,22,36,0,1,0.0,0,0,5,1,11,7,10,0,0,2,15,6,6,0,0,[],[],1,19,39,0.48,44,67,2,3,0.66,1,0,458,12,29,4,6,3,4,7,15,3,8,9,16,2014-05-31T00:00:00,bd0497a410822291
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Welterweight,http://ufcstats.com/fight-details/f9109d1e7c4ff9aa,Demian Maia,,W,Alexander Yakovlev,"""Russian Thunder""",L,Demian Maia,3,5:00,3 Rnd (5-5-5),Herb Dean,,[],[],1,29,73,0.39,83,128,2,3,0.66,0,0,488,27,70,2,2,0,1,4,34,0,0,25,39,[],[],0,22,43,0.51,24,45,1,2,0.5,0,1,88,8,20,1,3,13,20,20,39,1,2,1,2,2014-05-31T00:00:00,f9109d1e7c4ff9aa
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Featherweight,http://ufcstats.com/fight-details/a104c62f69ce47de,Rony Jason,,L,Robert Peralta,"""Problems""",W,Robert Peralta,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,[],[],0,30,73,0.41,40,83,2,6,0.33,1,0,104,16,49,9,16,5,8,26,67,4,6,0,0,[],[],0,51,126,0.4,81,156,1,1,1.0,0,1,153,20,84,10,20,21,22,44,117,6,8,1,1,2014-05-31T00:00:00,a104c62f69ce47de
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Lightweight,http://ufcstats.com/fight-details/16216dcec4a48768,Rodrigo Damm,,L,Rashid Magomedov,"""Highlander""",W,Rashid Magomedov,3,5:00,3 Rnd (5-5-5),Herb Dean,,[],[],0,37,104,0.35,42,117,0,4,0.0,0,0,108,14,71,2,11,21,22,32,96,5,8,0,0,[],[],1,63,161,0.39,66,164,0,0,0.0,0,0,42,26,93,19,42,18,26,56,151,2,3,5,7,2014-05-31T00:00:00,16216dcec4a48768
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Lightweight,http://ufcstats.com/fight-details/4041e280dc113323,Elias Silverio,"""Xuxu""",W,Ernest Chavez,"""EJ""",L,Elias Silverio,3,4:21,3 Rnd (5-5-5),Osiris Maia,Rear Naked Choke,[],[],0,65,172,0.37,65,172,1,1,1.0,1,0,38,39,124,13,29,13,19,55,155,10,17,0,0,[],[],0,54,139,0.38,61,146,0,4,0.0,0,0,156,29,103,11,21,14,15,46,126,8,13,0,0,2014-05-31T00:00:00,4041e280dc113323
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Welterweight,http://ufcstats.com/fight-details/c16b1dc7577fc31c,Paulo Thiago,,L,Gasan Umalatov,"""Cobra""",W,Gasan Umalatov,3,5:00,3 Rnd (5-5-5),Wernei Cardoso,,[],[],0,42,110,0.38,48,119,1,7,0.14,0,0,54,23,86,13,18,6,6,27,92,15,18,0,0,[],[],0,24,62,0.38,46,85,1,7,0.14,0,0,240,15,45,3,9,6,8,21,58,3,4,0,0,2014-05-31T00:00:00,c16b1dc7577fc31c
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Featherweight,http://ufcstats.com/fight-details/c556a9d615f11483,Edimilson Souza,"""Kevin""",W,Mark Eddiva,,L,Edimilson Souza,2,4:52,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance,[],[],0,79,170,0.46,79,172,0,0,0.0,0,0,0,65,149,14,21,0,0,72,160,7,10,0,0,[],[],0,54,131,0.41,57,135,0,2,0.0,0,0,108,22,91,4,7,28,33,47,121,2,3,5,7,2014-05-31T00:00:00,c556a9d615f11483
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Middleweight,http://ufcstats.com/fight-details/e64310b89b54db3f,Ricardo Abreu,"""Demente""",W,Wagner Silva,"""Wagnao""",L,Ricardo Abreu,2,1:06,3 Rnd (5-5-5),Osiris Maia,Rear Naked Choke,[],[],2,33,101,0.32,43,111,0,0,0.0,1,0,75,27,93,5,7,1,1,20,83,4,6,9,12,[],[],0,17,52,0.32,20,56,0,1,0.0,0,0,0,6,39,2,3,9,10,17,52,0,0,0,0,2014-05-31T00:00:00,e64310b89b54db3f
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Heavyweight,http://ufcstats.com/fight-details/ab27a211bcb9550b,Marcos Rogerio de Lima,"""Pezao""",W,Richardson Moreira,"""Rick Monstro""",L,Marcos Rogerio de Lima,1,0:20,3 Rnd (5-5-5),Wernei Cardoso,Punch to Head At Distance,[],[],1,7,10,0.7,7,10,0,0,0.0,0,0,3,3,5,4,5,0,0,1,2,4,5,2,3,[],[],0,3,4,0.75,4,5,0,0,0.0,0,0,0,1,2,2,2,0,0,0,0,3,4,0,0,2014-05-31T00:00:00,ab27a211bcb9550b
UFC Fight Night: Miocic vs Maldonado,"May 31, 2014","Sao Paulo, Brazil",http://ufcstats.com/event-details/59aaf2730b84698a,Bantamweight,http://ufcstats.com/fight-details/f132535656f28648,Pedro Munhoz,"""The Young Punisher""",W,Matt Hobar,"""The Crowbar""",L,Pedro Munhoz,1,2:47,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground,[],[],0,24,43,0.55,27,46,2,2,1.0,1,0,31,23,39,1,4,0,0,16,35,2,2,6,6,[],[],0,7,27,0.25,7,27,0,0,0.0,0,0,16,2,21,1,2,4,4,5,25,2,2,0,0,2014-05-31T00:00:00,f132535656f28648
UFC 174: Johnson vs Bagautinov,"June 14, 2014","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/5b5307450405abf0,Flyweight,http://ufcstats.com/fight-details/933660cfab154f1a,Demetrious Johnson,"""Mighty Mouse""",W,Ali Bagautinov,"""Puncher""",L,Demetrious Johnson,5,5:00,5 Rnd (5-5-5-5-5),Jerin Valel,,[],[],0,133,215,0.61,164,248,0,4,0.0,0,0,86,51,109,41,52,41,54,59,120,73,94,1,1,[],[],0,36,122,0.29,66,158,2,12,0.16,0,0,491,9,79,24,31,3,12,11,81,25,41,0,0,2014-06-14T00:00:00,933660cfab154f1a
UFC 174: Johnson vs Bagautinov,"June 14, 2014","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/5b5307450405abf0,Welterweight,http://ufcstats.com/fight-details/de65739f00350c58,Rory MacDonald,"""Red King""",W,Tyron Woodley,"""The Chosen One""",L,Rory MacDonald,3,5:00,3 Rnd (5-5-5),John McCarthy,,[],[],0,49,150,0.32,97,202,1,2,0.5,0,0,186,29,115,19,31,1,4,46,145,1,1,2,4,[],[],0,26,81,0.32,38,94,0,2,0.0,0,0,85,10,61,9,13,7,7,18,69,8,12,0,0,2014-06-14T00:00:00,de65739f00350c58
UFC 174: Johnson vs Bagautinov,"June 14, 2014","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/5b5307450405abf0,Light Heavyweight,http://ufcstats.com/fight-details/b72c19b80fb47ba4,Ryan Bader,"""Darth""",W,Rafael Cavalcante,"""Feijao""",L,Ryan Bader,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,[],[],0,53,94,0.56,107,154,7,16,0.43,0,0,500,22,61,16,18,15,15,17,49,10,13,26,32,[],[],0,10,37,0.27,20,47,0,0,0.0,0,0,31,10,34,0,1,0,2,7,31,3,5,0,1,2014-06-14T00:00:00,b72c19b80fb47ba4
UFC 174: Johnson vs Bagautinov,"June 14, 2014","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/5b5307450405abf0,Heavyweight,http://ufcstats.com/fight-details/f3ebce624bb154ae,Andrei Arlovski,"""The Pitbull""",W,Brendan Schaub,"""Big Brown""",L,Andrei Arlovski,3,5:00,3 Rnd (5-5-5),John McCarthy,,[],[],0,12,55,0.21,40,86,0,1,0.0,0,0,190,6,43,3,6,3,6,11,50,1,5,0,0,[],[],0,30,88,0.34,65,136,1,5,0.2,0,0,192,23,77,7,11,0,0,15,48,3,8,12,32,2014-06-14T00:00:00,f3ebce624bb154ae
